"attribute_0","id","price","bedrooms","bathrooms","sqm_living","sqm_lot","floors","waterfront","view","condition","grade","sqm_above","sqm_basement","yr_built","yr_renovated","zipcode","lat","long","sqm_living15","sqm_lot15","age"
202,7551300060,13.0604879736862,3,1,4.54150669949601,6.14099428107695,"1","0","0","3",7,93.8320704,0,1952,0,98107,47.675,-122.394,156.0771072,470.46099456,63
203,100600550,12.3305002239052,3,1.5,4.79392063311034,6.52897407484409,"1","0","0","4",7,83.612736,37.161216,1976,0,98023,47.3025,-122.37,132.8513472,632.85550848,39
204,3211100860,12.5217953781375,3,1,4.4372456891716,6.66572281001193,"1","0","0","4",6,84.5417664,0,1962,0,98059,47.4787,-122.158,130.064256,674.56897344,53
205,3456000310,13.6411571708195,4,1.75,5.43981492881974,6.93036031937743,"1","0","0","4",9,151.4319552,78.967584,1966,0,98040,47.5378,-122.219,257.3414208,41.62056192,49
206,9526600140,13.4267550634191,3,2.5,5.42355440794796,6.05478258425788,"2","0","0","3",8,226.6834176,0,2010,0,98052,47.7073,-122.114,255.48336,444.72685248,5
207,7465900060,12.9598444479066,3,1,4.54150669949601,6.3003883332272,"1","0","0","3",7,93.8320704,0,1915,0,98116,47.5733,-122.381,119.8449216,470.46099456,100
208,1222000055,12.1021000551472,2,0.75,4.42619585298502,6.79331946711664,"1","0","0","3",6,83.612736,0,1941,0,98166,47.4604,-122.339,116.1288,164.06676864,74
210,2310030510,12.6760762747759,4,2.25,4.969811299574,6.55693763347274,"2","0","0","3",8,143.999712,0,1993,0,98038,47.354,-122.047,151.4319552,562.24919808,22
211,1025049114,13.3463130037527,3,2.25,4.77057326911335,4.98008096621146,"2","0","0","3",8,98.4772224,19.5096384,2014,0,98105,47.6647,-122.284,107.7675264,138.4255296,1
213,4014400292,13.0497926845695,3,2.5,5.52997993005552,7.41836623497265,"2","0","0","3",9,252.13885056,0,2005,0,98001,47.3185,-122.275,240.6188736,237.8317824,10
214,1102000196,13.0752717698705,4,2.75,5.07388065946821,6.36733272328767,"2","0","0","3",8,159.7932288,0,1978,0,98118,47.5458,-122.268,197.8834752,724.55080896,37
215,257000138,12.5425448821514,2,1,4.36903743914507,7.328837703473,"1","0","0","3",6,78.967584,0,1923,0,98168,47.4889,-122.299,102.193344,168.99062976,92
217,1909600046,13.0077109363191,3,2.5,5.34248658485917,6.27061804887045,"2","0","0","3",8,209.03184,0,2000,0,98146,47.5133,-122.379,122.6320128,496.38094272,15
218,1250202145,13.8850366206129,2,2.25,5.89253292177845,7.23049855071433,"1","0","3","3",8,181.160928,181.160928,1947,0,98144,47.5884,-122.291,239.6898432,484.11774144,68
219,7611200125,13.054084536651,2,1.5,4.80918810524112,6.91110250277302,"1","0","0","4",8,122.6320128,0,1947,0,98177,47.7145,-122.367,196.9544448,96.6191616,68
221,7138000260,12.542366294777,3,2,5.09117215657827,6.8088236536526,"1","0","0","3",7,125.419104,37.161216,1961,0,98198,47.398,-122.299,176.515776,8.91869184,54
223,1922059282,12.6915804613119,3,2.25,5.32906356452703,7.30539431028306,"1","0","0","4",8,165.3674112,40.8773376,1966,0,98030,47.3758,-122.217,193.2383232,780.75714816,49
224,705700390,12.7007688873663,3,2.25,5.23465388005596,6.65728494427399,"2","0","0","3",7,187.6641408,0,1994,0,98038,47.3828,-122.023,187.6641408,673.91865216,21
225,7454001200,12.8739020181058,3,2.25,4.75469991995705,6.54645938918511,"1","0","0","5",7,116.1288,0,1942,0,98146,47.5123,-122.373,118.9158912,624.68004096,73
226,8682281200,13.0814372107917,2,2,4.94366601946968,6.40581705938264,"1","0","0","3",8,140.2835904,0,2005,0,98053,47.7076,-122.013,152.3609856,537.35118336,10
227,7972000200,12.4872964079209,4,2.25,5.07388065946821,6.80913129863272,"1","0","0","4",7,104.0514048,55.741824,1978,0,98023,47.2922,-122.371,140.2835904,792.74164032,37
228,722059070,12.3673407931263,3,1,4.88923081291466,7.25587354220893,"1","0","0","4",7,91.0449792,41.806368,1961,0,98031,47.4075,-122.214,182.0899584,132.386832,54
229,7202340400,13.1548305675418,3,2.5,4.92359845641887,6.08527013230458,"2","0","0","3",7,137.4964992,0,2004,0,98053,47.6794,-122.034,209.03184,454.38876864,11
230,8096000060,13.3923905146174,2,1.75,4.90311992507533,7.29143971838507,"2","1","4","3",7,114.2707392,20.4386688,1915,1978,98166,47.4497,-122.375,188.5931712,136.47456576,37
232,9264902050,12.6603279178078,6,2.75,5.60996594999344,6.52625668186759,"1","0","0","3",8,165.3674112,107.7675264,1978,0,98023,47.3103,-122.339,196.9544448,690.36249024,37
233,943100260,12.2690474446916,2,1,4.53155636864285,6.85394408893307,"1","0","0","3",6,92.90304,0,1961,0,98024,47.5687,-121.899,106.838496,150.41002176,54
235,1762600320,13.8402031705546,5,4,5.85597532604465,7.86518843080923,"2","0","0","3",10,349.3154304,0,1983,0,98033,47.6489,-122.183,318.6574272,356.65477056,32
236,4058000060,12.9384405392434,3,2,5.32906356452703,9.07803755828226,"1","0","0","5",7,152.3609856,53.8837632,1976,0,98010,47.3459,-121.95,192.3092928,672.06059136,39
237,7228500560,12.9239124386805,4,1,5.20958991139274,6.08759350434983,"1.5","0","0","3",7,155.1480768,27.870912,1904,2005,98122,47.6136,-122.303,140.2835904,454.94618688,10
239,5152100060,13.0647342645677,6,2.5,6.0154310581016,7.17303932547294,"1","0","2","4",9,218.322144,191.3802624,1965,0,98003,47.3376,-122.324,241.547904,156.63452544,50
240,3584000310,12.3238556811866,3,1.75,4.88923081291466,6.67221059449067,"1","0","0","4",7,132.8513472,0,1968,0,98003,47.3173,-122.319,110.5546176,721.02049344,47
241,8150100045,12.2548628096996,2,1,4.34522679045135,6.3233158378709,"1","0","0","3",6,77.1095232,0,1940,0,98126,47.5308,-122.376,77.1095232,468.2313216,75
243,6131600075,12.3238556811866,3,1,4.79392063311034,6.64973773863861,"1","0","0","4",6,120.773952,0,1954,0,98002,47.3221,-122.216,117.0578304,696.3082848,61
245,8029510030,12.802158113247,3,2.5,5.53951428904282,7.00573905506787,"2","0","0","3",9,254.5543296,0,1990,0,98023,47.3076,-122.395,238.7608128,22.94705088,25
246,2025069065,14.6909792953182,4,2.5,5.82628353623725,6.65429683471783,"1","1","4","3",9,170.0125632,169.0835328,2000,0,98074,47.6338,-122.072,289.8574848,243.49886784,15
247,7899800890,12.106252310248,2,1.5,4.20305230167081,6.16471080769426,"1","0","0","3",6,66.8901888,0,1954,0,98106,47.5218,-122.357,106.838496,303.97874688,61
248,3021059276,12.4292161968444,4,2,5.22969109071383,6.52107320279469,"1","0","0","4",7,186.7351104,0,1976,0,98002,47.2785,-122.213,186.7351104,644.84000064,39
249,3797001895,13.0836225490879,3,1.75,4.97624218990429,5.63016865731096,"1","0","0","4",6,71.5353408,73.3934016,1918,0,98103,47.6846,-122.345,129.1352256,328.22644032,97
250,3832710960,12.4684369099977,3,2,5.12488321392058,6.50688661406529,"1","0","0","4",7,115.1997696,52.9547328,1978,0,98032,47.3656,-122.278,162.58032,611.20910016,37
251,1310430400,13.0280526979331,4,2.5,5.74349734261796,6.5708267456334,"2","0","0","3",9,312.1542144,0,2001,0,98058,47.4369,-122.111,284.2833024,571.8182112,14
252,1422300030,12.9360337992128,3,2.25,4.94366601946968,8.12127825122356,"2","0","0","3",8,140.2835904,0,1991,0,98045,47.4616,-121.711,160.7222592,370.86893568,24
254,3830630060,12.4090134895269,3,2.5,5.07967777715253,6.53869599856728,"2","0","0","3",7,160.7222592,0,1987,0,98030,47.3507,-122.178,151.4319552,565.3149984,28
255,5101404898,13.2921061519914,2,2,4.88221324025601,6.74978111301882,"1.5","0","2","5",7,131.9223168,0,1928,0,98115,47.6979,-122.32,131.9223168,586.96140672,87
257,5127001620,12.6603279178078,3,1.75,4.98898121568172,6.9699826845483,"1","0","0","4",7,111.483648,35.3031552,1974,0,98059,47.4756,-122.147,143.999712,36.41799168,41
258,9407100800,12.4490188241406,3,1,4.73857053802717,6.85099857870331,"1","0","0","3",7,114.2707392,0,1979,0,98045,47.4437,-121.772,128.2061952,7.24643712,36
259,1873100060,13.448785278172,4,2.5,5.43171771858712,6.01882664710274,"2","0","0","3",8,228.5414784,0,2006,0,98052,47.7048,-122.109,277.7800896,514.6828416,9
261,8644000060,12.3758154201173,3,1.75,4.77057326911335,6.66808687730681,"1","0","0","4",7,117.9868608,0,1960,0,98198,47.4207,-122.29,148.644864,707.54955264,55
262,3325069129,13.1711535415738,3,2.25,5.27349371337222,8.23310522585744,"2","0","0","3",10,122.6320128,72.4643712,1979,0,98074,47.6154,-122.047,221.1092352,344.48447232,36
263,1400300055,12.9598444479066,2,1,4.27019160450844,6.14896245072612,"1","0","0","3",5,71.5353408,0,1930,0,98144,47.5964,-122.299,123.5610432,304.81487424,85
265,8078560140,12.5776362019627,4,2.5,5.06218461970502,6.51668723085144,"2","0","0","4",7,157.935168,0,1988,0,98031,47.4045,-122.171,181.160928,630.90454464,27
267,7974200510,12.9360337992128,2,1,4.59921501711666,6.03563376541912,"1","0","0","3",7,99.4062528,0,1937,0,98115,47.6802,-122.29,122.6320128,437.1088032,78
268,2557000400,12.5153938930854,3,2.5,5.25910497592012,6.82409112578339,"1","0","0","3",8,131.9223168,60.386976,1979,0,98023,47.2988,-122.371,192.3092928,691.47732672,36
269,7960900060,14.8802212949567,4,3.25,6.15094461193011,7.53227618370788,"1.5","0","2","3",11,441.28944,27.870912,1982,2008,98004,47.6312,-122.223,361.3928256,258.64206336,7
270,4054500390,14.1266649866012,4,4.75,6.20114820389669,8.58065946261926,"2","0","0","4",11,493.3151424,0,1989,0,98077,47.7285,-122.042,388.3347072,455.13199296,26
271,6378500125,12.9853975223312,2,1,4.57077708179613,6.55151326348779,"1","0","0","4",7,96.6191616,0,1939,0,98133,47.7107,-122.352,133.7803776,635.17808448,76
272,1745100140,12.2548628096996,3,1,5.06218461970502,6.96429214610194,"1","0","0","4",7,157.935168,0,1967,0,98003,47.3271,-122.323,125.419104,684.6954048,48
273,2976800796,12.3715870840077,3,1,4.79392063311034,6.30616967903593,"1","0","0","3",7,120.773952,0,1961,0,98178,47.5053,-122.255,122.6320128,642.4245216,54
274,4235400186,12.7098736543592,3,1.75,4.60851740977897,4.79852539949708,"1","0","0","3",7,53.8837632,46.45152,1954,2003,98199,47.6601,-122.4,133.7803776,282.51814464,12
276,9189700045,13.0170028617465,3,2,5.36010818620899,7.32014146396723,"1","0","0","5",8,212.7479616,0,1960,0,98058,47.4672,-122.165,154.2190464,30.75090624,55
277,1126049053,13.5541457938299,4,2.75,5.87180679126133,7.80112530782656,"2","0","0","3",9,264.773664,90.1159488,2014,0,98028,47.7618,-122.261,172.7996544,101.35721664,1
279,9412900055,12.9116423460887,3,1.75,5.40284973458626,6.3233158378709,"1","0","0","3",6,115.1997696,106.838496,1908,0,98118,47.5362,-122.268,187.6641408,536.42215296,107
280,1722059235,12.6277391329763,4,1.75,5.48706781367028,6.95856904001194,"1","0","0","4",7,149.5738944,91.9740096,1969,0,98031,47.3954,-122.206,159.7932288,58.71472128,46
281,6874200960,12.0435537160324,2,1,4.38073347890826,6.19263751422878,"1","0","0","3",6,79.8966144,0,1931,0,98178,47.5048,-122.272,153.290016,730.12499136,84
283,7202360350,13.5670491986658,4,2.5,5.78431933713821,6.48430025727672,"2","0","0","3",9,325.16064,0,2005,0,98053,47.6811,-122.025,364.1799168,660.91222656,10
284,5634500392,12.7068479334427,3,3,5.41532390881144,7.16768083017347,"1","0","0","4",8,161.6512896,63.1740672,1988,0,98028,47.7486,-122.23,238.7608128,139.16875392,27
285,1509500060,12.8212582846204,4,2.5,5.53218824895075,6.69096369196056,"2","0","0","3",9,252.6962688,0,1992,0,98030,47.3846,-122.169,223.8963264,679.30702848,23
287,6647200060,12.9116423460887,3,1.75,5.04437999507151,6.4366445231779,"1","0","0","3",7,105.9094656,49.2386112,1980,0,98034,47.7198,-122.193,155.1480768,619.1987616,35
289,2200500350,13.1223633774043,2,1,5.02625261047895,7.17773116602697,"1","0","0","4",7,105.9094656,46.45152,1954,0,98006,47.5712,-122.143,141.2126208,145.20745152,61
290,6113400046,12.873899454,4,2.5,5.1681331977144,7.28966576961779,"2","0","0","4",7,175.5867456,0,1968,0,98166,47.4281,-122.343,223.8963264,187.38543168,47
291,6619910140,13.3534750983677,4,1.75,5.61336153899457,6.73155487286179,"1","0","2","4",8,165.3674112,108.6965568,1975,0,98034,47.7128,-122.223,196.9544448,781.96488768,40
292,1115450240,12.7938593104323,4,2.5,5.30166459033892,6.78579120069584,"2","0","0","3",9,200.6705664,0,1992,0,98001,47.3341,-122.255,211.8189312,804.44742336,23
293,6073240060,13.2707833825226,4,3,5.7193997910389,6.93489136473703,"2","0","0","3",8,210.8899008,93.8320704,1986,0,98056,47.5399,-122.181,215.5350528,55.09150272,29
294,9297300045,13.2176735572087,3,2,5.20958991139274,5.95851271148163,"2","0","3","5",8,117.9868608,65.032128,1929,0,98126,47.5717,-122.375,222.0382656,416.29852224,86
295,9510920070,13.6865401766673,4,2.5,5.74349734261796,7.62763159089286,"2","0","0","3",10,312.1542144,0,1994,0,98075,47.5951,-122.017,292.644576,70.04889216,21
296,5468730030,12.4874851049684,3,2,4.80918810524112,6.72421498225829,"1","0","0","3",7,122.6320128,0,1993,0,98042,47.3536,-122.144,161.6512896,618.82714944,22
298,600000152,12.9091701569433,3,1.5,5.23959216169654,6.71535792564692,"1","0","0","3",7,123.5610432,65.032128,1963,0,98108,47.5586,-122.311,198.8125056,510.40930176,52
299,1840000030,12.4968748453182,3,1.75,4.99529038487499,7.00927054784934,"1","0","2","3",7,101.2643136,46.45152,1957,0,98188,47.4427,-122.274,151.4319552,749.17011456,58
301,3260800030,12.7218858108072,3,2.5,5.42355440794796,6.56390630278883,"2","0","0","3",8,226.6834176,0,1998,0,98003,47.3494,-122.301,233.1866304,663.60641472,17
302,2747100024,13.263862939678,3,2.5,5.19424434171808,6.72878094597906,"1","0","0","4",7,90.1159488,90.1159488,1948,0,98117,47.6933,-122.393,203.4576576,618.36263424,67
303,5104530560,12.2483320065441,3,2.5,5.24450617649897,5.86918555778145,"2","0","0","3",8,189.5222016,0,2006,0,98038,47.3537,-122,220.1802048,445.09846464,9
305,5016001535,13.4939269338368,3,1.75,5.18388155468254,5.72547883711528,"1","0","0","4",8,89.1869184,89.1869184,1913,0,98112,47.6239,-122.298,161.6512896,403.10629056,102
306,7280300196,13.2176735572087,4,2.75,5.11934303354496,6.5792492120081,"1","0","0","4",8,130.064256,37.161216,1965,0,98177,47.7776,-122.384,167.225472,693.24248448,50
307,8651520400,13.32244298912,4,2.25,5.31088124544384,6.51901967342633,"2","0","0","3",8,202.5286272,0,1984,0,98074,47.6459,-122.058,209.03184,794.87841024,31
309,3204800200,13.407542319638,4,2.75,5.73152115157124,6.8899545264561,"2","0","0","5",8,206.2447488,102.193344,1960,0,98056,47.5376,-122.18,252.6962688,697.33021824,55
311,7994700030,12.2110601870412,5,1.75,5.0383739710113,8.89348233160972,"1.5","0","0","3",6,154.2190464,0,1915,0,98065,47.529,-121.837,154.2190464,659.42577792,100
312,1860600135,14.6842903071674,5,2.5,5.82628353623725,6.73432112635468,"2","0","4","5",10,313.0832448,26.0128512,1921,0,98119,47.6345,-122.367,267.5607552,497.031264,94
313,4139480200,14.1404884151598,4,3.25,5.98784310158277,7.02500972439931,"1","0","3","3",11,249.9091776,148.644864,1997,0,98006,47.5503,-122.102,358.6057344,65.21793408,18
314,4139480200,14.1519827945855,4,3.25,5.98784310158277,7.02500972439931,"1","0","3","3",11,249.9091776,148.644864,1997,0,98006,47.5503,-122.102,358.6057344,65.21793408,18
315,1328320800,12.6280670555895,4,2.25,5.1993857412185,6.57277669750248,"1","0","0","3",8,125.419104,55.741824,1979,0,98058,47.4441,-122.125,199.741536,621.42843456,36
316,7771300125,13.0960194020647,3,2,5.48321424435429,7.17432110304643,"1","0","0","5",8,159.7932288,80.8256448,1948,0,98133,47.7357,-122.333,145.8577728,684.50959872,67
317,3422059208,12.8739020181058,3,2.5,5.18907637155964,8.70446562373561,"1","0","0","4",8,179.3028672,0,1988,0,98042,47.346,-122.157,218.322144,521.1860544,27
318,9521101455,13.2140305659302,2,1,4.91681876943349,5.88325928499312,"1","0","0","4",7,108.6965568,27.870912,1916,0,98103,47.6638,-122.345,145.8577728,393.25856832,99
320,325059286,13.6169376605843,5,2.75,5.67895882148039,6.49432363476458,"2","0","0","3",9,292.644576,0,2013,0,98052,47.6759,-122.151,144.9287424,700.86053376,2
321,2597650240,13.1615840905576,3,2.25,5.23959216169654,7.31656761088118,"2","0","0","3",8,188.5931712,0,1984,0,98027,47.5162,-122.057,247.1220864,232.44340608,31
323,7972000240,12.3883942023241,3,1.75,4.94366601946968,6.85863893323728,"1","0","0","3",7,140.2835904,0,1969,0,98023,47.2929,-122.371,140.2835904,792.74164032,46
324,7520000520,12.3544926506484,2,1,4.74666774825979,7.02410044556006,"1","0","0","3",6,89.1869184,26.0128512,1922,1984,98146,47.4957,-122.352,169.0835328,629.78970816,31
325,7520000520,12.390475368528,2,1,4.74666774825979,7.02410044556006,"1","0","0","3",6,89.1869184,26.0128512,1922,1984,98146,47.4957,-122.352,169.0835328,629.78970816,31
327,1959700550,13.5144054651804,4,2,5.24939616179316,6.01316090956706,"1.5","0","0","4",9,190.451232,0,1922,0,98102,47.644,-122.319,215.5350528,504.27770112,93
328,1665400045,12.135516052067,3,1,4.53155636864285,6.56443027450635,"1","0","0","2",7,92.90304,0,1952,0,98166,47.472,-122.344,106.838496,641.21678208,63
329,9542850320,13.5797882244432,3,2.25,5.39444632378988,6.86263173203652,"1","0","0","4",9,147.7158336,72.4643712,1977,0,98005,47.592,-122.166,232.2576,0.4645152,38
331,2946001550,12.5389670608035,6,1.75,5.33803223450979,6.9456828363698,"2","0","0","4",7,208.1028096,0,1955,0,98198,47.42,-122.323,147.7158336,667.78705152,60
333,9550201550,13.3692234553359,2,1,4.59921501711666,6.14099428107695,"1","0","0","3",7,99.4062528,0,1924,0,98103,47.6666,-122.331,158.8641984,470.46099456,91
334,191100045,13.7536351542462,4,2,5.44383907911946,6.78547628965561,"2","0","0","5",9,231.3285696,0,1968,0,98040,47.5639,-122.217,257.3414208,777.22683264,47
335,5009600070,12.4684369099977,4,2.5,5.20450084188527,6.18749611472837,"2","0","0","3",7,182.0899584,0,2003,0,98038,47.3483,-122.052,167.225472,529.45442496,12
336,200350070,13.235513475337,3,2.75,5.60655879167182,6.24877187325038,"1","0","0","3",9,172.7996544,99.4062528,2004,0,98072,47.7648,-122.164,239.6898432,56.6708544,11
337,2877103726,13.5816851583032,4,2,4.94366601946968,5.78431933713821,"1.5","0","0","5",7,140.2835904,0,1911,0,98103,47.6794,-122.357,169.0835328,383.13213696,104
338,405100295,12.4874851049684,3,1.75,4.88221324025601,6.64176956898944,"1","0","0","3",7,131.9223168,0,1954,0,98133,47.7535,-122.354,161.6512896,671.31736704,61
339,4268200055,12.4090134895269,3,1.75,5.08544148186928,6.97798203161256,"1","0","0","3",7,161.6512896,0,1954,0,98178,47.4945,-122.22,81.7546752,659.42577792,61
340,3126069068,13.0919041699196,4,1.75,5.47156362713432,8.31563235974037,"2","0","0","4",7,237.8317824,0,1962,0,98052,47.6945,-122.093,237.8317824,175.5867456,53
342,6414100671,12.9598444479066,3,1.75,5.447847100517,6.4543441002773,"1","0","0","3",8,120.773952,111.483648,1957,0,98125,47.7222,-122.32,146.7868032,724.1791968,58
343,7004200060,12.6430364206977,4,1.75,4.77450254725323,7.52728864219684,"1","0","0","4",6,118.451376,0,1991,0,98070,47.3796,-122.49,154.2190464,257.52722688,24
345,3969300030,12.0137007528827,4,1,4.53155636864285,6.49642845557955,"1","0","0","3",6,92.90304,0,1943,0,98178,47.4897,-122.24,94.7611008,606.09943296,72
346,3969300030,12.3879774488278,4,1,4.53155636864285,6.49642845557955,"1","0","0","3",6,92.90304,0,1943,0,98178,47.4897,-122.24,94.7611008,606.09943296,72
347,4048400070,12.6760762747759,2,1,4.59921501711666,8.01688041495444,"1","0","0","4",6,99.4062528,0,1930,0,98059,47.4716,-122.078,126.3481344,338.81738688,85
349,7374200030,12.8661799720119,4,1.75,5.447847100517,6.5714771521604,"1","0","0","3",7,116.1288,116.1288,1973,0,98155,47.7713,-122.307,189.5222016,721.3921056,42
350,7325600160,12.6081988523728,1,0.75,3.9517378733899,7.02641334928401,"1","0","0","3",4,52.0257024,0,1967,0,98014,47.675,-121.854,120.773952,247.21498944,48
351,2757000030,13.6588567479189,4,2.75,5.35133620013616,6.87911482727962,"2","0","0","3",9,210.8899008,0,1965,0,98040,47.5603,-122.222,242.4769344,12.26320128,50
353,3363900111,12.9888319847798,2,1,4.52150603278934,5.66938937046424,"1","0","2","5",7,73.3934016,18.580608,1907,0,98103,47.68,-122.353,179.3028672,333.89352576,108
