"attribute_0","id","price","bedrooms","bathrooms","sqm_living","sqm_lot","floors","waterfront","view","condition","grade","sqm_above","sqm_basement","yr_built","yr_renovated","zipcode","lat","long","sqm_living15","sqm_lot15","age"
684,5102400105,12.8992198260901,4,1,4.88221324025601,6.11567647309266,"1.5","0","0","3",7,131.9223168,0,1930,0,98115,47.6942,-122.321,103.1223744,498.05319744,85
693,8024200350,12.9239124386805,2,1,4.30841281732864,5.99989144009895,"1","0","0","3",6,62.2450368,12.0773952,1927,0,98115,47.6997,-122.316,112.4126784,428.93333568,88
696,7527200030,13.4588356140255,5,2.5,5.57183308029799,7.78803621590841,"1","0","1","5",8,149.5738944,113.3417088,1979,0,98075,47.5896,-122.083,248.0511168,274.62138624,36
700,9349900105,13.5860973936365,2,1,4.85363986781196,6.14099428107695,"1.5","0","2","3",5,128.2061952,0,1905,0,98106,47.5708,-122.359,139.35456,470.46099456,110
704,41000454,11.7752897294377,2,1,4.40372299713296,6.72878094597906,"1","0","0","3",5,81.7546752,0,1928,0,98188,47.4672,-122.291,130.9932864,0.09290304,87
706,9477200560,12.9945300058944,3,1.75,4.95682410404719,6.51186794441549,"1","0","0","4",7,142.1416512,0,1984,0,98034,47.731,-122.191,142.1416512,631.92647808,31
715,3832200070,12.4292161968444,4,1.75,5.06804973915741,6.49726914499434,"1","0","0","5",7,93.8320704,65.032128,1968,0,98032,47.3745,-122.275,164.4383808,743.78173824,47
718,8820903380,13.5007998131246,6,2.25,5.50988249143645,7.1400808503595,"2","0","0","3",7,247.1220864,0,1937,1990,98125,47.7142,-122.286,104.0514048,690.91990848,25
722,2225059214,14.271668780388,4,3.25,6.07271544032365,8.47964125721601,"2","0","0","4",12,433.8571968,0,1988,0,98005,47.635,-122.164,392.9798592,412.39659456,27
726,3530490070,12.2548628096996,2,1.75,4.89619948223076,6.26850760137591,"1","0","0","4",8,133.7803776,0,1978,0,98198,47.3825,-122.319,122.6320128,362.04314688,37
728,2525000510,12.7007688873663,3,1.75,4.91681876943349,6.56626201648129,"1","0","0","3",7,104.9804352,31.5870336,1983,0,98059,47.4818,-122.161,147.7158336,632.85550848,32
737,9346980140,13.312983737013,3,1.75,5.18388155468254,6.53303636885297,"1","0","0","4",8,117.0578304,61.3160064,1977,0,98006,47.5633,-122.131,219.2511744,674.9405856,38
740,7830800339,12.7938593104323,4,2.5,5.32454888417251,7.40596810696028,"2","0","0","3",8,205.3157184,0,1997,0,98030,47.3818,-122.2,205.3157184,217.11440448,18
744,3300701170,12.8866410438833,3,1,4.93702147675101,5.91785072976274,"1","0","0","3",6,83.612736,55.741824,1925,0,98117,47.6921,-122.38,88.257888,403.10629056,90
748,579003610,13.1567648041217,3,1.5,4.88923081291466,6.18021499423023,"1","0","3","4",7,116.1288,16.7225472,1940,0,98117,47.6988,-122.387,205.3157184,552.68018496,75
750,3432500200,12.706844903135,3,1,4.671318311018,6.46423652892728,"1","0","0","3",6,74.322432,32.516064,1952,0,98155,47.7447,-122.313,106.838496,592.44268608,63
759,770000045,12.9131227312591,5,1.5,5.57183308029799,5.91785072976274,"2.5","0","0","4",8,262.9156032,0,1918,0,98118,47.5132,-122.262,137.4964992,403.10629056,97
762,826079094,12.7068479334427,3,2,4.86802860526406,9.91720672712355,"1","0","0","3",7,130.064256,0,1997,0,98019,47.7576,-121.934,207.1737792,277.87299264,18
766,8146100270,13.6219258088916,4,2.25,5.44383907911946,6.82044813450489,"1","0","0","4",8,119.8449216,111.483648,1961,0,98004,47.6051,-122.195,219.2511744,799.8951744,54
770,5104450990,12.9713079024844,4,2.5,5.50233528580107,6.68622133156027,"2","0","0","3",8,245.2640256,0,1987,0,98058,47.4598,-122.15,208.1028096,724.55080896,28
772,226039214,13.0503301745045,5,2,5.19424434171808,6.56521571766755,"1.5","0","0","3",7,180.2318976,0,1957,0,98177,47.7751,-122.38,180.2318976,726.78048192,58
781,3191000240,12.8992198260901,3,1.75,4.99529038487499,6.63800491580921,"1.5","0","0","5",6,90.1159488,57.5998848,1938,0,98034,47.7146,-122.217,188.5931712,633.04131456,77
784,686500030,13.3847276418718,6,2.75,5.81526414098763,6.83444141664589,"1.5","0","0","4",8,335.3799744,0,1966,0,98008,47.6261,-122.125,237.8317824,0.4645152,49
788,2329500260,12.3566455040095,3,1.5,5.19424434171808,6.82277713155784,"1","0","0","4",7,105.9094656,74.322432,1969,0,98003,47.3289,-122.327,130.9932864,804.35452032,46
792,8081020370,14.1193120122959,4,3.5,5.79850397213017,6.92945164144122,"1","0","2","3",11,209.9608704,119.8449216,1999,0,98006,47.5506,-122.134,380.902464,1.20773952,16
794,1623049062,12.2548628096996,2,1,4.24387429619106,8.06182102690746,"1","0","0","3",6,69.67728,0,1950,0,98168,47.4781,-122.294,135.6384384,304.7219712,65
803,8854100350,13.3455069287185,5,2.5,5.62682975604544,7.24525724125387,"2","0","0","3",9,277.7800896,0,2007,0,98011,47.746,-122.218,292.644576,132.66554112,8
806,7843500070,12.6378550619557,4,2.25,5.20450084188527,7.03651071373462,"2","0","0","3",8,182.0899584,0,1989,0,98042,47.3405,-122.058,177.4448064,104.51592,26
810,259600260,12.7512996960135,3,1,4.75469991995705,6.5070253199397,"1","0","0","4",7,116.1288,0,1964,0,98008,47.6329,-122.121,142.1416512,732.35466432,51
814,4045100075,14.6909792953182,4,4.25,6.11874867212963,7.2520620110124,"2","0","2","3",11,287.0703936,167.225472,1999,0,98040,47.5602,-122.227,322.3735488,206.80216704,16
816,4057300200,12.6443275764613,3,1.5,4.671318311018,5.7324243580153,"2","0","0","3",7,106.838496,0,1988,0,98029,47.5707,-122.017,106.838496,327.11160384,27
825,4006000251,12.3282902782544,3,1,4.50109716115814,6.14099428107695,"1","0","0","3",6,90.1159488,0,1968,0,98118,47.5282,-122.279,119.8449216,528.33958848,47
828,7376300060,13.0514042884638,3,1.5,4.76266808960623,6.86854288835422,"1","0","0","3",7,117.0578304,0,1959,0,98008,47.6357,-122.123,167.225472,21.18189312,56
832,8731951670,12.5061772379805,4,2.25,5.17341025481524,6.68331857190231,"1","0","0","4",8,176.515776,0,1975,0,98023,47.3102,-122.381,196.9544448,671.31736704,40
836,8682262400,12.9715404876697,2,1.75,4.83166096109318,5.91860044865328,"1","0","0","3",8,125.419104,0,2004,0,98053,47.7176,-122.033,125.419104,437.66622144,11
838,6777800160,12.5602444592508,4,1.75,5.45183912178654,6.53842721748785,"1","0","2","4",8,119.8449216,113.3417088,1962,0,98032,47.3748,-122.276,166.2964416,671.31736704,53
847,3395050060,13.3502954454503,3,1.75,5.91785072976274,7.00759043992725,"1","0","0","3",9,203.4576576,168.1545024,1987,0,98011,47.7738,-122.203,235.0446912,721.67081472,28
850,3905081070,13.1915162360926,4,2.5,5.17341025481524,6.28768866022775,"2","0","0","3",8,176.515776,0,1994,0,98029,47.5691,-121.996,188.5931712,523.5086304,21
854,4136890260,12.6977154498794,5,2.75,5.40702510599675,6.61722846007332,"2","0","0","3",8,222.967296,0,1998,0,98092,47.2635,-122.209,222.967296,675.12639168,17
858,623069068,12.9598444479066,3,1,4.95026670350103,9.89493087182419,"1.5","0","3","5",8,141.2126208,0,1988,0,98027,47.5081,-122.093,245.2640256,272.2059072,27
860,1723049033,12.4090134895269,1,0.75,3.56397234238114,7.23960656974506,"1","0","0","3",5,35.3031552,0,1963,0,98168,47.481,-122.323,108.6965568,180.78931584,52
869,3327020400,12.5776327536808,5,2.5,5.31088124544384,6.64055671256423,"1","0","0","4",8,113.3417088,89.1869184,1977,0,98092,47.3122,-122.191,190.451232,640.28775168,38
872,6665800060,13.5860973936365,3,2,5.60313998492304,7.14529589027381,"1","0","2","5",8,135.6384384,135.6384384,1975,0,98033,47.6652,-122.188,271.2768768,54.25537536,40
876,8802400416,11.901583454762,3,1,4.95682410404719,6.67138721033547,"1","0","0","3",7,142.1416512,0,1959,0,98031,47.404,-122.203,128.2061952,709.68632256,56
880,5101405335,12.935792806321,3,1.5,4.76266808960623,6.79018957410771,"1","0","0","3",7,80.8256448,36.2321856,1941,0,98115,47.7004,-122.305,150.5029248,597.92396544,74
882,7749500370,12.3238556811866,4,2.25,5.11934303354496,6.76693271194344,"1","0","0","3",8,167.225472,0,1969,0,98092,47.2959,-122.191,191.3802624,732.35466432,46
891,1962200435,13.8254608888174,4,1,5.13039286973155,6.21795532221307,"1.5","0","0","3",8,169.0835328,0,1923,2014,98102,47.6476,-122.318,169.0835328,497.031264,1
894,880000189,12.2500895309469,3,2,4.73857053802717,4.82422598260567,"2","0","0","3",7,94.7611008,19.5096384,2003,0,98106,47.526,-122.361,117.0578304,133.7803776,12
898,3275780030,13.5007998131246,4,2.25,5.31545791247125,6.72978044631215,"2","0","0","4",8,170.9415936,32.516064,1977,0,98033,47.6916,-122.188,203.4576576,16.62964416,38
902,2296500136,13.6410381161137,4,3.5,5.86918555778145,7.14103775301248,"1","0","1","3",9,237.8317824,116.1288,2013,0,98056,47.5134,-122.2,300.0768192,764.96363136,2
904,2460700260,12.6115377536383,3,2,4.92359845641887,6.43336534301486,"1","0","0","4",7,100.3352832,37.161216,1979,0,98058,47.4614,-122.168,171.870624,621.24262848,36
913,2115200125,12.8583978315699,4,1.75,5.27349371337222,6.49656861957165,"1","0","0","4",7,97.548192,97.548192,1955,0,98106,47.5353,-122.349,160.7222592,403.10629056,60
916,2768301525,13.2533916398107,3,3.25,4.98263198800306,5.10648291781536,"2","0","0","3",8,117.0578304,28.7999424,2007,0,98107,47.6655,-122.369,92.90304,229.84212096,8
920,7524000030,12.4292161968444,3,2,4.89619948223076,6.75293140621135,"1","0","0","3",7,133.7803776,0,1965,0,98198,47.3702,-122.317,129.1352256,658.77545664,50
924,9297301580,13.0192226184848,3,1.75,4.97624218990429,5.93002630569287,"1.5","0","2","3",7,92.90304,52.0257024,1926,0,98126,47.5666,-122.375,132.8513472,382.20310656,89
926,5412200270,12.5721036843929,4,2.5,5.15213285636796,6.43172171171469,"1","0","0","4",7,113.3417088,59.4579456,1983,0,98031,47.4046,-122.186,172.7996544,544.96923264,32
935,4441300240,13.9978321147582,3,2,5.82901951605612,7.64106365645568,"1","0","3","4",9,170.0125632,170.0125632,1947,0,98117,47.6972,-122.4,248.9801472,691.47732672,68
938,5466420030,12.4411447677097,3,2.5,5.23465388005596,6.41315654187069,"1","0","0","3",7,121.7029824,65.9611584,1994,0,98042,47.3545,-122.158,158.8641984,481.79516544,21
942,65000400,13.2533916398107,4,3,4.93033248860021,6.44346643900136,"1.5","0","1","5",7,138.4255296,0,1915,0,98136,47.5446,-122.382,184.8770496,569.30982912,100
946,4167300030,12.4684369099977,4,1.75,5.12488321392058,6.54378916062923,"1","0","0","3",7,114.2707392,53.8837632,1977,0,98023,47.3275,-122.361,173.7286848,781.68617856,38
948,7708300140,12.8211231403537,3,1,5.4194476259953,6.9036675242855,"1","0","0","3",7,225.7543872,0,1977,0,98045,47.4895,-121.787,154.2190464,78.78177792,38
957,252000400,12.6854076022048,3,1.75,5.27349371337222,7.22955623389155,"1","0","0","4",7,195.096384,0,1963,0,98042,47.3622,-122.059,179.3028672,222.0382656,52
960,7578200310,13.3847276418718,4,2,5.32364349705769,6.14099428107695,"3","0","0","5",8,205.12991232,0,1917,0,98116,47.5711,-122.383,163.5093504,470.46099456,98
964,4298100070,13.3534750983677,4,2.5,5.53951428904282,8.29510256733954,"2","0","0","3",9,254.5543296,0,1993,0,98077,47.7649,-122.049,254.5543296,344.39156928,22
968,3578110200,12.9945300058944,3,1.75,4.97624218990429,6.50660914458515,"1","0","0","3",7,116.1288,28.7999424,1983,0,98034,47.7283,-122.222,143.0706816,631.55486592,32
970,2313900510,13.1853381765657,3,1.75,4.81673531087651,6.14099428107695,"2","0","0","4",7,112.4126784,11.1483648,1909,0,98116,47.5724,-122.384,139.35456,403.10629056,106
979,3205200640,12.9650075666281,3,1,4.56111517088439,6.65978807449211,"1","0","0","4",7,95.6901312,0,1963,0,98056,47.5364,-122.173,117.9868608,701.97537024,52
982,7853340860,12.9480099902596,2,2.75,5.09687017769291,5.95201058140944,"2","0","0","3",8,163.5093504,0,2010,0,98065,47.5175,-121.878,173.7286848,332.03546496,5
986,2571910160,12.5532021766254,4,2.75,5.28767834836418,6.6786565587965,"1","0","0","3",7,144.9287424,52.9547328,1992,0,98022,47.1949,-122.01,197.8834752,714.33147456,23
990,4100000140,13.3692234553359,4,1.75,5.25426235144434,6.81679182330178,"1","0","0","4",8,191.3802624,0,1960,0,98005,47.5867,-122.174,209.9608704,806.95580544,55
992,1455600030,13.3770055957779,4,2,5.55400729634539,6.98109487459305,"1","0","3","3",8,110.5546176,147.7158336,1955,0,98125,47.7293,-122.284,239.6898432,16.16512896,60
1001,984000710,12.5061772379805,3,2,4.97624218990429,6.71231275327176,"1","0","0","3",7,144.9287424,0,1967,0,98058,47.4312,-122.171,149.5738944,728.63854272,48
1004,8946750030,12.4090134895269,3,2.25,4.88362070002389,5.83365357096198,"2","0","0","3",7,132.10812288,0,2012,0,98092,47.3204,-122.178,155.79839808,376.257312,3
1008,1624079104,13.1993244185405,3,2.25,5.22470354920279,9.91513357914171,"2","0","0","3",8,185.80608,0,1996,0,98024,47.5599,-121.911,206.2447488,277.12976832,19
1012,865100055,13.7101500423064,4,2.25,5.43171771858712,8.32549379265225,"1","0","0","4",9,228.5414784,0,1957,0,98007,47.6042,-122.147,262.9156032,435.7152576,58
1014,342000570,12.9692121979102,2,1,4.60851740977897,5.81249021410491,"1","0","0","3",7,100.3352832,0,1922,0,98122,47.6078,-122.291,207.1737792,439.15267008,93
1023,8143100350,12.764258840656,3,1.75,4.76266808960623,6.49558705881135,"1","0","0","4",7,117.0578304,0,1969,0,98034,47.7263,-122.205,123.5610432,619.6632768,46
1026,1498302774,12.5110173575328,2,1,4.39229430130934,6.20678202161495,"1.5","0","0","2",6,80.8256448,0,1906,0,98144,47.5849,-122.302,110.5546176,435.2507424,109
1030,2267000160,13.7101500423064,4,2,4.70550967576628,6.63447026650782,"1.5","0","0","3",7,110.5546176,0,1945,0,98117,47.6908,-122.397,110.5546176,196.67573568,70
1034,2424059035,13.5515450121298,3,2.5,5.70093772819916,8.52349899724686,"2","0","2","4",9,249.9091776,49.2386112,1981,0,98006,47.5468,-122.109,321.4445184,435.15783936,34
1036,3919000030,12.8866410438833,5,2.5,5.25910497592012,6.79331946711664,"1","0","0","3",7,117.9868608,74.322432,1962,0,98146,47.4997,-122.364,181.160928,656.26707456,53
1045,1825079070,13.2878778158819,3,1.75,4.97624218990429,10.0230898963434,"1","0","0","3",7,144.9287424,0,1981,0,98053,47.6493,-121.956,215.5350528,280.5671808,34
1048,2024059094,13.1519221796459,3,2.25,5.18388155468254,6.97390340401205,"1","0","0","3",8,178.3738368,0,1972,2000,98006,47.5498,-122.188,209.9608704,737.37142848,15
1052,1762600260,13.8643007221337,4,3.25,5.76702784002815,8.08750425020423,"2","0","0","3",10,319.5864576,0,1983,0,98033,47.6476,-122.184,319.5864576,355.16832192,32
1056,3756600240,12.8452914840646,3,1,4.66258463104925,6.86564012869626,"1","0","0","4",7,105.9094656,0,1963,0,98034,47.7168,-122.196,105.9094656,24.89801472,52
1058,9421500070,13.1768515626884,4,2.25,5.17865961070138,6.61162271509152,"1","0","0","3",8,118.9158912,58.5289152,1960,0,98125,47.7259,-122.298,172.7996544,671.96768832,55
1067,1607100139,12.4292161968444,3,1,4.70550967576628,6.36413783239116,"1","0","0","3",7,91.9740096,18.580608,1954,0,98108,47.5658,-122.292,163.5093504,563.82854976,61
1070,6072600200,13.0615512380076,5,2.5,5.447847100517,6.75596368057287,"1","0","0","3",8,120.773952,111.483648,1966,0,98006,47.5415,-122.18,194.1673536,714.70308672,49
1074,9209900270,13.1519221796459,2,1,4.58982527676682,5.97328543665084,"1","0","0","3",7,79.8966144,18.580608,1906,0,98112,47.6231,-122.293,98.4772224,417.87787392,109
1078,269001360,13.5606183083355,4,1.75,5.37312355432106,6.25342971040673,"1","0","0","3",7,140.2835904,75.2514624,1956,0,98199,47.6397,-122.388,170.9415936,510.68801088,59
1080,7888400560,12.2452933586835,4,2.75,5.12488321392058,6.6922322154542,"1.5","0","0","3",7,168.1545024,0,1962,0,98198,47.3668,-122.31,161.6512896,723.2501664,53
1089,1081300370,12.8609986132699,4,2,5.14674200773308,6.99114521044656,"1","0","0","4",8,171.870624,0,1969,0,98059,47.4702,-122.12,196.0254144,83.89144512,46
1092,7000100631,13.5007998131246,5,1.75,5.52109756225659,7.59293592343269,"1","0","0","4",7,131.9223168,117.9868608,1952,0,98004,47.5831,-122.191,241.547904,226.6834176,63
1096,4366700140,12.3925522124728,3,1,4.54150669949601,6.79446464448399,"1","0","0","4",6,93.8320704,0,1973,0,98092,47.3006,-122.066,111.483648,782.89391808,42
1100,7237500390,14.2665861773245,5,4.5,6.33491497371425,7.22151048547565,"2","0","0","3",11,563.9214528,0,2004,0,98059,47.5306,-122.134,441.28944,141.95584512,11
1102,3278604400,12.5602444592508,2,2.5,4.85363986781196,4.60201483229141,"2","0","0","3",7,105.9094656,22.2967296,2011,0,98126,47.5462,-122.369,146.7868032,262.07947584,4
1111,7683800200,12.5245263766487,2,1.5,4.77057326911335,8.00274612212504,"1","0","0","4",7,117.9868608,0,1947,0,98003,47.3347,-122.304,117.9868608,13.4709408,68
1114,4037200295,13.1711535415738,3,1.75,4.95026670350103,6.71027747441451,"1","0","0","4",7,141.2126208,0,1957,0,98008,47.6054,-122.118,163.5093504,715.63211712,58
1118,751000060,12.7742233359154,3,1,4.83166096109318,6.57795805624448,"1","0","0","4",6,79.8966144,45.5224896,1947,0,98125,47.7098,-122.291,104.9804352,651.52901952,68
1122,293760310,13.79019274998,5,4.5,5.99017139134236,7.03708230563358,"2","0","0","3",10,399.483072,0,2004,0,98029,47.5557,-122.027,366.967008,105.16624128,11
1124,5332200550,13.1323137082575,3,1,4.85363986781196,5.91785072976274,"1.5","0","0","3",7,128.2061952,0,1910,0,98112,47.6261,-122.296,157.0061376,403.10629056,105
1133,7135520810,14.0608069139196,4,4,6.01088559572993,7.41255096472641,"1","0","0","4",11,225.7543872,182.0899584,1994,0,98059,47.5283,-122.143,287.0703936,109.34687808,21
1136,6021502830,12.8992198260901,3,1,4.65377400136709,5.94254334235311,"1","0","0","3",7,91.9740096,13.0064256,1941,0,98117,47.6856,-122.385,167.225472,411.5604672,74
1140,9554200105,13.3455069287185,4,2,5.23465388005596,6.45828369828138,"1","0","0","5",8,93.8320704,93.8320704,1942,0,98115,47.7,-122.292,116.1288,588.63366144,73
1144,5112800421,12.3260754379249,4,2,4.89619948223076,6.60472829730909,"1","0","0","5",6,133.7803776,0,1962,0,98058,47.4517,-122.082,142.1416512,258.08464512,53
1146,3905100520,13.1421660047005,3,2.5,5.15213285636796,5.82847291861152,"2","0","0","3",8,172.7996544,0,1994,0,98029,47.5703,-122.004,170.9415936,382.2960096,21
1155,3797001920,12.6443275764613,2,1,4.17488142470411,5.63016865731096,"1","0","0","4",6,65.032128,0,1918,0,98103,47.6846,-122.346,144.9287424,439.15267008,97
1158,1541700240,12.6280670555895,4,2.5,5.33355795411487,6.14099428107695,"2","0","0","3",8,207.1737792,0,2003,0,98031,47.3919,-122.184,207.1737792,546.2698752,12
1162,5415300060,12.9831013100708,6,3.5,5.40702510599675,6.68564145331845,"2","0","0","3",8,152.3609856,70.6063104,1987,0,98034,47.7152,-122.162,180.2318976,621.42843456,28
1166,3876200070,13.0389817684653,3,3,4.95026670350103,6.54645938918511,"1","0","0","3",7,109.6255872,31.5870336,1967,0,98034,47.7276,-122.181,193.2383232,671.31736704,48
1168,3523029041,12.5776362019627,2,0.75,3.71057581657302,6.6493769231918,"1","1","3","4",5,40.8773376,0,1943,0,98070,47.4339,-122.512,81.7546752,307.60196544,72
1177,3334000055,13.279367126214,2,1.75,4.77841644657437,6.49305861245799,"1","0","0","4",7,92.90304,26.0128512,1955,0,98118,47.5569,-122.273,143.999712,588.35495232,60
1180,3630180400,13.6243500525031,4,2.5,5.64997128460714,6.49726914499434,"2","0","0","3",9,284.2833024,0,2006,0,98027,47.5393,-121.998,301.0058496,551.00793024,9
1184,7856610200,13.7123697990448,4,2.25,5.45977567138227,6.75075985269784,"1","0","0","5",9,145.8577728,89.1869184,1976,0,98006,47.5612,-122.152,281.4962112,769.7016864,39
1188,6149700350,12.7454857261481,2,1,4.73857053802717,6.55442755883429,"1","0","0","3",7,114.2707392,0,1961,0,98133,47.7298,-122.34,117.9868608,637.68646656,54
1190,2624049185,12.9116423460887,3,1.75,5.09687017769291,6.20958707254256,"1","0","0","3",7,107.7675264,55.741824,1956,0,98118,47.5368,-122.267,166.2964416,551.47244544,59
1199,5561400340,13.3534750983677,4,3.75,6.0597842256514,8.22547311427405,"1","0","0","4",10,232.2576,196.0254144,1980,0,98027,47.4599,-122,283.354272,412.11788544,35
